timestamp,rmssd_ratio,slope,rmssd_raw,mean_rr
1530,0.4386783959556513,-50.78125,67.88930247863932,617.7734375
1540,0.08933396557430089,62.5,13.825209233926339,687.109375
1550,1.2627359014708925,-15.625,195.41937865173858,445.5078125
1560,0.8217096787087518,-66.40625,98.92270899055285,411.71875
1570,0.5875737716752871,15.625,90.93215868741174,561.5234375
1580,1.0440547172652492,-117.1875,161.5765607746876,550.390625
1590,1.1349579006890536,-85.9375,136.63354958021165,435.9375
1600,0.8821772727191056,-296.875,157.0190776573193,446.2890625
1610,1.0215911235242752,-187.5,181.83340346579322,442.578125
1620,0.49285294414508074,46.875,76.27328564850488,613.0859375
1630,1.0703822470342703,-62.5,128.85951605001756,425.0
1640,1.1620775881703902,-347.65625,179.84162797687222,494.7265625
1650,0.845773553553095,441.40625,130.89082374461077,656.25
1660,2.5260576862975688,894.53125,304.1031107089261,523.828125
1670,0.9781357502562453,-54.6875,174.0987645889955,458.59375
1680,1.2901093487724127,-46.875,199.65565803287288,535.9375
1690,0.6957028196277573,113.28125,123.82841684964777,418.5546875
1700,1.286776732680607,58.59375,154.91047940777085,462.3046875
1710,1.5074820004657135,-7.8125,268.31731061099975,462.5
1720,0.48885663476878977,-74.21875,75.65482196634838,616.6015625
1730,1.088261954111268,-410.15625,193.70017066684565,485.9375
1740,0.06448207093163674,-70.3125,9.979162088414142,693.1640625
1750,0.11093310437322328,-3.90625,17.167864082482865,706.640625
1760,0.9429358323095551,234.375,145.9275326247947,514.6484375
1770,1.037175102752534,-50.78125,160.51188051029325,511.1328125
1780,0.22254527711850727,27.34375,34.44081990994231,675.78125
1790,0.8905765395034412,42.96875,137.82447603560888,492.7734375
1800,0.5444453173853574,70.3125,84.25765475533022,634.375
1810,0.09479720470211683,39.0625,14.670693071473085,777.734375
1820,0.8578772576885361,148.4375,152.69390848196926,430.6640625
1830,1.0818622215932963,-285.15625,167.42760135692942,477.1484375
1840,1.5753258606530953,394.53125,243.79539736238303,690.234375
1850,0.5307544288115841,-277.34375,82.13887050665204,702.1484375
1860,0.06369727003743697,27.34375,9.857707314750701,721.09375
1870,0.05523938446541106,-27.34375,8.548775857850243,678.3203125
1880,1.158247989927022,-70.3125,179.2489642945194,539.0625
1890,0.856265302686297,-128.90625,152.40699598092903,452.9296875
1900,0.07682179813968205,39.0625,11.888842347698157,702.9296875
1910,1.2375167473237423,27.34375,148.98024477308402,409.375
1920,1.2834781565784392,-78.125,154.51337554944624,434.5703125
1930,1.4887044489572507,-66.40625,179.21983979616348,450.0
1940,0.9703979812754047,-269.53125,150.1775393610382,546.875
1950,1.0561546686215915,7.8125,127.1467084302152,390.8203125
1960,0.9579825519536823,-19.53125,148.25614354032908,606.25
1970,0.8135089810057501,-42.96875,97.93545612812056,400.1953125
1980,1.1813446349137902,19.53125,142.21788371869533,392.96875
1990,1.0750056152509322,253.90625,129.41610692451195,392.578125
2000,0.5792108396809466,-19.53125,89.63792212366386,660.546875
2010,0.7209547251442926,-89.84375,111.57402292880026,729.4921875
2020,1.1978820981408538,97.65625,213.21150295852294,488.4765625
2030,0.07747376285443043,-11.71875,11.989739565644188,708.3984375
2040,1.3359624648289792,183.59375,160.83177496248132,393.359375
2050,0.7924962937517995,7.8125,95.4058133598883,397.8515625
2060,0.8407632853136197,-324.21875,130.11544109722084,459.765625
2070,0.6053767921740175,11.71875,107.75125191031486,405.46875
2080,0.9139526896938996,-363.28125,141.44213887402816,593.5546875
2090,0.8618277769698223,-156.25,153.39706295329572,482.421875
2100,1.0665039244035388,175.78125,165.05077110249925,491.6015625
2110,0.8657957936355407,-82.03125,133.9894397826673,665.625
2120,1.0969738960967903,46.875,195.25081262677108,526.5625
2130,0.9298677181987252,-582.03125,165.50751869275376,444.7265625
2140,0.8566796723696456,-11.71875,152.48074980286555,431.4453125
2150,0.7318488255802077,-19.53125,113.25997985429538,641.796875
2160,1.2231597570244335,-390.625,189.29462560706025,465.0390625
2170,0.04981314868042557,-54.6875,7.70901860989008,610.3515625
2180,0.778795456328238,0.0,120.52537984798056,464.0625
2190,0.6149289289356495,42.96875,95.16560752537832,681.25
2200,1.4103320786663538,343.75,218.26117257342176,515.234375
2210,0.8977438367610615,97.65625,159.78977647687478,447.65625
2220,0.8742939206607435,39.0625,135.30459895493303,602.1484375
2230,1.202655228833558,144.53125,214.0610743565665,463.4765625
2240,1.0699568246452362,-11.71875,165.58513748821218,633.984375
2250,1.0267774205422988,-19.53125,158.90274862881625,548.828125
